id,aps,se,data,tweets,casos,casos_est,casos_estmin,casos_estmax,tmin,rt,prt1,inc,nivel,sum
215084,4.0,201150,2011-12-11,,80.0,80.0,80.0,80.0,22.7143,1.35454,0.962825,9.53679,1,1302
215085,4.0,201151,2011-12-18,,55.0,55.0,55.0,55.0,24.1429,0.884654,0.253004,6.55654,2,1302
215086,4.0,201152,2011-12-25,,140.0,140.0,140.0,140.0,22.875,2.00048,0.999999,16.6894,2,1302
9268,4.0,201201,2012-01-01,,94.0,94.0,94.0,94.0,22.2857,1.12405,0.782434,11.2057,2,1302
9269,4.0,201202,2012-01-08,,114.0,114.0,114.0,114.0,23.5714,1.11063,0.780295,13.5899,2,1302
9270,4.0,201203,2012-01-15,,158.0,158.0,158.0,158.0,24.0,1.42569,0.99807,18.8352,2,1302
9271,4.0,201204,2012-01-22,,179.0,179.0,179.0,179.0,23.2857,1.44432,0.999256,21.3386,2,1302
9272,4.0,201205,2012-01-29,,166.0,166.0,166.0,166.0,22.4286,1.11712,0.837145,19.7888,2,1302
9283,4.0,201216,2012-04-15,,791.0,791.0,791.0,791.0,22.4286,1.24632,0.999983,94.295,4,1302
9293,4.0,201226,2012-06-24,,207.0,207.0,207.0,207.0,18.4286,0.504299,0.0,24.6764,4,1302
9295,4.0,201228,2012-07-08,,48.0,48.0,48.0,48.0,18.0,0.224914,0.0,5.72207,2,1302
9296,4.0,201229,2012-07-15,,28.0,28.0,28.0,28.0,18.0,0.228084,4.44089e-16,3.33788,2,1302
9297,4.0,201230,2012-07-22,,27.0,27.0,27.0,27.0,19.5714,0.420107,3.47085e-05,3.21867,2,1302
3262,4.0,201231,2012-07-29,82.0,33.0,33.0,33.0,33.0,19.5714,0.880916,0.296398,3.93392,1,1302
3263,4.0,201232,2012-08-05,84.0,22.0,22.0,22.0,22.0,18.1429,0.738691,0.137331,2.62262,1,1302
3264,4.0,201233,2012-08-12,63.0,36.0,36.0,36.0,36.0,19.5714,1.2542,0.819631,4.29155,1,1302
3265,4.0,201234,2012-08-19,55.0,13.0,13.0,13.0,13.0,19.0,0.468249,0.00903386,1.54973,1,1302
3266,4.0,201235,2012-08-26,63.0,11.0,11.0,11.0,11.0,17.8571,0.434268,0.00734659,1.31131,1,1302
3267,4.0,201236,2012-09-02,53.0,9.0,9.0,9.0,9.0,18.5714,0.489596,0.0328436,1.07289,1,1302
3268,4.0,201237,2012-09-09,72.0,38.0,38.0,38.0,38.0,21.1429,2.75183,0.999728,4.52997,1,1302
3269,4.0,201238,2012-09-16,62.0,18.0,18.0,18.0,18.0,21.7143,1.04147,0.548589,2.14578,1,1302
3270,4.0,201239,2012-09-23,49.0,16.0,16.0,16.0,16.0,18.7143,0.689262,0.12146,1.90736,1,1302
3271,4.0,201240,2012-09-30,52.0,9.0,9.0,9.0,9.0,19.4286,0.423136,0.0108294,1.07289,1,1302
3272,4.0,201241,2012-10-07,48.0,20.0,20.0,20.0,20.0,20.7143,1.24307,0.745138,2.3842,1,1302
3273,4.0,201242,2012-10-14,56.0,26.0,26.0,26.0,26.0,21.4286,1.75124,0.962039,3.09946,1,1302
3274,4.0,201243,2012-10-21,87.0,17.0,17.0,17.0,17.0,25.1429,0.928232,0.41144,2.02657,1,1302
3275,4.0,201244,2012-10-28,59.0,7.0,7.0,7.0,7.0,24.5714,0.345463,0.00415246,0.834469,1,1302
3276,4.0,201245,2012-11-04,53.0,22.0,22.0,22.0,22.0,23.0,1.2883,0.787319,2.62262,2,1302
3277,4.0,201246,2012-11-11,70.0,20.0,20.0,20.0,20.0,21.0,1.35109,0.814167,2.3842,2,1302
3278,4.0,201247,2012-11-18,58.0,19.0,19.0,19.0,19.0,21.5714,1.09374,0.607646,2.26499,2,1302
3279,4.0,201248,2012-11-25,59.0,28.0,28.0,28.0,28.0,23.0,1.40929,0.882708,3.33788,1,1302
3280,4.0,201249,2012-12-02,86.0,27.0,27.0,27.0,27.0,25.2857,1.23438,0.770447,3.21867,1,1302
3281,4.0,201250,2012-12-09,86.0,40.0,40.0,40.0,40.0,25.0,1.56013,0.96338,4.76839,2,1302
3282,4.0,201251,2012-12-16,71.0,21.0,21.0,21.0,21.0,,0.712428,0.113912,2.50341,2,1302
3283,4.0,201252,2012-12-23,63.0,27.0,27.0,27.0,27.0,,0.881526,0.31503,3.21867,2,1302
3284,4.0,201301,2012-12-30,96.0,63.0,63.0,63.0,63.0,,2.13013,0.999792,7.51022,2,1302
3285,4.0,201302,2013-01-06,134.0,109.0,109.0,109.0,109.0,24.2,2.776,1.0,12.9939,2,1302
3286,4.0,201303,2013-01-13,212.0,128.0,128.0,128.0,128.0,23.2857,1.93158,0.999996,15.2589,2,1302
3288,4.0,201305,2013-01-27,184.0,127.0,127.0,127.0,127.0,23.8571,1.14363,0.849903,15.1396,3,1302
3289,4.0,201306,2013-02-03,184.0,85.0,85.0,85.0,85.0,23.7143,0.767438,0.032328,10.1328,2,1302
3290,4.0,201307,2013-02-10,224.0,149.0,149.0,149.0,149.0,25.0,1.35566,0.992616,17.7623,2,1302
3291,4.0,201308,2013-02-17,429.0,230.0,230.0,230.0,230.0,26.1429,1.93477,1.0,27.4183,2,1302
3292,4.0,201309,2013-02-24,471.0,362.0,362.0,362.0,362.0,23.5714,2.22759,1.0,43.154,2,1302
3293,4.0,201310,2013-03-03,473.0,399.0,399.0,399.0,399.0,20.6667,1.648,1.0,47.5647,3,1302
3294,4.0,201311,2013-03-10,656.0,496.0,496.0,496.0,496.0,25.1429,1.49472,1.0,59.1281,3,1302
3312,4.0,201329,2013-07-14,84.0,24.0,24.0,24.0,24.0,20.1429,1.02427,0.533191,2.86104,1,1302
3335,4.0,201352,2013-12-22,61.0,1.0,1.0,1.0,1.0,23.4286,0.0597342,9.13088e-06,0.11921,2,1302
3336,4.0,201401,2013-12-29,43.0,2.0,2.0,2.0,2.0,26.1429,0.168041,0.00181646,0.23842,2,1302
3337,4.0,201402,2014-01-05,77.0,11.0,11.0,11.0,11.0,24.1429,1.85661,0.898936,1.31131,2,1302
3338,4.0,201403,2014-01-12,82.0,23.0,23.0,23.0,23.0,23.2857,4.00076,0.999647,2.74183,2,1302
3339,4.0,201404,2014-01-19,76.0,15.0,15.0,15.0,15.0,23.7143,1.32017,0.764568,1.78815,2,1302
3340,4.0,201405,2014-01-26,91.0,11.0,11.0,11.0,11.0,23.2857,0.680062,0.155909,1.31131,2,1302
3341,4.0,201406,2014-02-02,65.0,10.0,10.0,10.0,10.0,23.0,0.651298,0.138879,1.1921,2,1302
3342,4.0,201407,2014-02-09,77.0,20.0,20.0,20.0,20.0,22.1429,1.56149,0.899226,2.3842,2,1302
196035,2.2,201726,2017-06-25,17.0,0.0,0.0,0.0,0.0,18.8571,0.0,0.0,0.0,1,1302
3343,4.0,201408,2014-02-16,68.0,8.0,8.0,8.0,8.0,22.4286,0.623261,0.138674,0.953679,2,1302
3344,4.0,201409,2014-02-23,77.0,5.0,5.0,5.0,5.0,23.7143,0.376854,0.0216931,0.596049,2,1302
3345,4.0,201410,2014-03-02,75.0,6.0,6.0,6.0,6.0,23.8571,0.590816,0.14282,0.715259,2,1302
3346,4.0,201411,2014-03-09,66.0,4.0,4.0,4.0,4.0,23.2857,0.594893,0.191976,0.476839,2,1302
3347,4.0,201412,2014-03-16,92.0,10.0,10.0,10.0,10.0,24.0,1.77518,0.873476,1.1921,2,1302
3348,4.0,201413,2014-03-23,63.0,4.0,4.0,4.0,4.0,22.1429,0.667627,0.25473,0.476839,2,1302
3349,4.0,201414,2014-03-30,65.0,12.0,12.0,12.0,12.0,23.1429,1.73403,0.885333,1.43052,2,1302
3350,4.0,201415,2014-04-06,76.0,9.0,9.0,9.0,9.0,21.7143,1.17674,0.633047,1.07289,2,1302
3351,4.0,201416,2014-04-13,62.0,11.0,11.0,11.0,11.0,22.1429,1.21075,0.668798,1.31131,2,1302
3352,4.0,201417,2014-04-20,64.0,2.0,2.0,2.0,2.0,21.1429,0.209982,0.00782351,0.23842,1,1302
3353,4.0,201418,2014-04-27,107.0,5.0,5.0,5.0,5.0,17.2857,0.62602,0.194762,0.596049,1,1302
3354,4.0,201419,2014-05-04,159.0,13.0,13.0,13.0,13.0,20.1429,2.19931,0.954431,1.54973,1,1302
3355,4.0,201420,2014-05-11,114.0,7.0,7.0,7.0,7.0,16.8571,1.0546,0.540305,0.834469,1,1302
3356,4.0,201421,2014-05-18,92.0,7.0,7.0,7.0,7.0,20.2857,0.81152,0.336186,0.834469,1,1302
3357,4.0,201422,2014-05-25,80.0,6.0,6.0,6.0,6.0,19.1429,0.728486,0.270323,0.715259,1,1302
3358,4.0,201423,2014-06-01,55.0,11.0,11.0,11.0,11.0,18.5714,1.51589,0.81594,1.31131,1,1302
3359,4.0,201424,2014-06-08,62.0,5.0,5.0,5.0,5.0,21.4286,0.670663,0.235064,0.596049,1,1302
3360,4.0,201425,2014-06-15,63.0,3.0,3.0,3.0,3.0,18.4286,0.39356,0.0660984,0.357629,1,1302
3361,4.0,201426,2014-06-22,80.0,6.0,6.0,6.0,6.0,17.2857,0.989744,0.492606,0.715259,1,1302
3362,4.0,201427,2014-06-29,44.0,4.0,4.0,4.0,4.0,18.7143,0.851806,0.402131,0.476839,1,1302
3363,4.0,201428,2014-07-06,62.0,3.0,3.0,3.0,3.0,19.5714,0.656607,0.272383,0.357629,1,1302
